id,text,label,predictor,confidence
270,Surprise! Apple has opened a pop-up store in Austin so that the nerds in town for #SXSW can get their new ... <URL> #Cnet,1,,
271,Surprise! Apple has opened a pop-up store in Austin so that the nerds in town for #SXSW can get their new iPads. <URL> #cnet,1,,
272,Surprise! Apple has opened a pop-up store in Austin so that the nerds in town for #SXSW can get their new iPads. http:/ <URL>,2,,
273,Surprise! Apple has opened a pop-up store in Austin so that the nerds in town for #SXSW can get their new iPads.... <URL>,1,,
274,"#technews Apple heads to SXSW, sets up temporary store in Austin <URL> #Tech_News #Apple #iPad_2 #Rance_Wilemon #SXSW #tech",2,,
275,â€œ@mention Apple is a great example of a retail store layed out for the future - no 'registers' no 'checkout line'  #sxsw,1,,
276,â€œ@mention Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch <URL> #gswsxsw,1,,
277,â€œ@mention Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch&quot; oh YAY more traffic.,3,,
278,#technews Apple Opening Pop-Up Store In Austin For SXSW <URL> #Tech_News #American_Statesman #Apple #Apple_Apple #SXSW #tech,2,,
279,#technews Apple Opening Pop-Up Store in Austin for SXSW Geekfest [Apple] <URL> #Tech_News #Apple #Brian_Lam #iPad_2 #SXSW #tech,2,,
280,"The #sxsw Apple Popup Store is open at noon, has a fresh shipment of iPad 2's, and I'm pretty sure I'm going to get one. [fingers crossed]",1,,
281,"#technews Apple saves SXSW, set to open pop-up store <URL> #Tech_News #Apple #SXSW #tech",1,,
282,"At #SXSW, Apple schools the marketing experts  <URL>",2,,
283,"At #SXSW, Apple schools the marketing experts <URL>",1,,
284,"At #SXSW, Apple schools the marketing experts <URL> via @mention",1,,
285,"At #SXSW, Apple schools the marketing experts <URL> via @mention &lt;&lt; True. Love or loathe them, no one does marketing like them.",1,,
286,"At #SXSW, Apple schools the marketing experts | CNET - <URL>",1,,
287,"At #SXSW, Apple schools the marketing experts | CNET Blogs <URL> #Austin #ATX #retail",1,,
288,â€œ@mention Apple store downtown Austin open til Midnight. #sxswâ€ù @mention there's still time :),1,,
289,â€œ@mention Apple store downtown Austin open til Midnight. #sxswâ€ù any ipad2 left in stock?,2,,
290,@mention  Apple Store on Congress  <URL> #sxsw #austin,2,,
291,&quot;The Apple store at the mall on Sunday is 10x as crowded as this. This line is fake. I just need a fucking dongle.&quot; Genius let me in. #sxsw,3,,
292,2wks only Apple Store in 6th Austin street is now opened. #sxsw,2,,
293,A special Apple store: opening at 6th and Congress for SXSW &amp; ipad 2 launch. www.apple.com/retail/thedomain/  #Apple #iPad2 #sxsw #fb,2,,
294,Makeshift apple store at 6th and congress. You're kidding me. Amazing #sxsw #apple,1,,
295,Temporary Apple store at #sxsw - huge line. <URL>,2,,
296,Temporary Apple store at SXSW is really cool...as is the iPad 2 :) #apple #SXSW #fanboy,1,,
297,Temporary Apple Store being set up for #SXSW... shit now the temptation is going to be out of control.,1,,
298,"Temporary apple store for #sxsw, line goes around the block <URL>",2,,
299,Temporary Apple store opens @mention 6th &amp; Congress tomorrow. #ipad2 #sxsw,2,,
300,Temporary apple store opens at 5pm at 6th and congress. Line already growing. #iPad - view.io <URL> via @mention #sxsw,1,,
301,Temporary Apple Store will be a block from my office! Can't wait to see the line tomorrow. Photos to come... #sxsw #iPad2,1,,
302,The #sxsw Apple store opens at noon each day and closes when they run out of iPad2s. Why didn't I buy stock 10 years ago?,2,,
303,Base Camp Apple.  #SXSW <URL>,2,,
304,iPad news apps 'so last year' at #SXSW <URL>,3,,
305,10 iPhone Apps youâ€™ll Probably Need and Use During #SXSW <URL>,1,,
306,Now there are 150 million mobile google maps users @mention #sxsw,1,,
307,The lines are already forming at Apple's pop-up store in Austin. Aren't these people here to see the festival? <URL> #sxsw,2,,
308,And a few are Android too RT @mention 10 New Mobile Apps Iâ€™ll Be Using atÂ #SXSW  <URL>,1,,
309,"#Sxsw You are attending SXSW? report what you see with your Android phone, get Bannka app.",2,,
310,"iPad apps are just like software development in that once you release it, you have to start working on the update. #sxsw",1,,
311,"My tweets are stalled. Data sluggish. Come on AT&amp;T, Verizon is embarrassing iPhone customers who haven't switched. #SXSW #iPhone",2,,
312,"Those who are tweeting that Google is coming out with Circles platform today are outside of the circle, keep up #itsnot #sxsw",2,,
313,â€œ@mention Are you Stupid? Find it out at the #sxsw on your Mac <URL> for a special price! #games #Macâ€ù,2,,
314,Slate see as much traffic to mobile safari as to their app on the iPad #sxsw #electricnews,2,,
315,Unloading at #apple store corner of 6th and congress in Austin. Temp store for #SXSW  <URL>,2,,
316,Great day at #SXSW -BUT jaloux of @mention &amp; HIS NEW iPad.Look at him on school bus on 1st day of school <URL>,2,,
317,I arrived at #sxsw and my @mention issue hasn't been resolved. Dying to use the iPhone app but cant login. RT@mention @mention we're on it,2,,
318,I will be at #sxsw for Screenburn @mention launch of my clients new iPhone game #travellerARlaunch find out more at <URL>,2,,
319,"If anyone at #sxsw wants to see a demo of PicCraft or an ipad 2, find me",2,,
320,If I were at #SXSW I could spend it all at the @mention Teaching Theater alone; just look at that schedule: <URL>,2,,
321,If you're at #SXSW : meet us at Fado. We will give you wristbands that magically lead to beer. Come say hi! <URL>,2,,
322,"If you're at #SXSW and want an iPad 2, Apple's setting up a temporary store. Check it out! <URL>",2,,
323,Overheard at #sxsw &quot;the iPad is a relaxing computer&quot;: agreed. #iPad #apple,1,,
324,Overheard at #sxsw interactive: &quot;Arg! I hate the iphone! I want my blackberry back&quot; #shocked,3,,
325,"If you're at #sxsw, meet our author, and a host of Android devs, Sat. at 12:30pm, Hilton room 615AB.",2,,
326,â€œ@mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;â€ù,3,,
327,"For those at #SXSW: Apple sets up 5,000-square-foot temporary store at SXSW to sell new iPads, test potential traffic <URL>",2,,
328,Overheard at #SXSW: &quot;Google doesn't launch products at other people's events.&quot;,2,,
329,Nerd bait at #SXSW! Apple set to open popup shop in core of SXSW action <URL>,2,,
330,Long line at #sxsw? What Else?  Apple Store <URL>,2,,
331,"Last year at #SXSWi everbody was talking about the iPad, this year it's social media driven revolutions. This year is better. #sxsw",1,,
332,"Long line at Apple Pop up store for iPad 2. Great marketing, Apple. #SXSW",1,,
333,"â€œ@mention At Google, 4 people do the work of 7 people rather than 7 people doing the work of 4. #agileagency #SXSWâ€ù",1,,
334,knackered at home playing with ipad and updating iphone. but timeline smashed with partytweets can't make me go to bed.. #sxsw,1,,
335,overheard at MDW (and I'll second it) &quot;halfway through my iPhone battery already and I haven't even boarded the plane to #sxsw&quot; #amateurhour,3,,
336,"#technews At SXSW, Apple schools the marketing experts <URL> #Tech_News #Apple #Jobs_Co #SXSW #tech",1,,
337,First day at sxsw.  Fun final presentation on Google Doodles.  #GoogleDoodle #sxsw,1,,
338,Huge line at the #apple store in #austin - #sxsw crowd tripping over each other to get the new ipad,1,,
339,If ur not at the #google #aclu 80's party....u should be! #sxsw,1,,
340,The queue at the apple pop-up store #sxsw <URL>,2,,
341,The queue at the Apple Store in Austin is FOUR blocks long. Crazy stuff! #sxsw,2,,
342,"Posted up at the DMI House, Intimate Stranger on the stage, they got a restaurant crowd sitting down to deal wif  #sxsw <URL>",2,,
343,The woman at the Google talk sounded JUST like Chelsea Handler! Lol #sxsw,2,,
344,I laughed at the iPad until I spent this week hauling my macbook everywhere. Now I really want an iPad and a shoulder rub. #sxsw,1,,
345,Any #SXSW attendees need a QR code reader for their iPhone? Tweet us an image of you with your badge and the first 5 get Optiscan free!,1,,
346,Hey #SXSW attendees...you should hop in line at the #Apple store now. Only four days til your new iPad2 comes in...,1,,
347,is anyone attending to the google &amp; aclu party @mention sxsw? if so could you plz up some pictures? thanks! #sxsw,2,,
348,"March 11. Austin, TX. Will people line up at the #SXSW registration or at the Apple Store? ^_^",2,,
349,Landed in Austin. Spotted the Google Places Ads for #SxSW at the airport: &quot;The Ultimate Austin Pocket Guide&quot;. More like #Yelp than #iTourU,2,,
350,they took away the lego pit but replaced it with a recharging station ;) #sxsw and i might check prices for an iphone - crap samsung android,3,,
351,â€œ@mention Awesome to meet @mention @mention and @mention standing in the Apple queue at #sxsw yesterday. On to Day 2.â€ù&lt;&lt; so cute!,2,,
352,".@mention Bad Apple: shows up late, Qs the process, poo-poos ideas, leaves early. Can even be &quot;I'm too creative&quot; or busy #gamestorming #sxsw",3,,
353,".@mention Bahrain govt turned off Google Earth. As a result, more people learned about it and govt had to turn it back on. #sxsw",2,,
354,Trying to balance the power of power needs on iPhone vs iPad at #sxsw. This 3G iPad sucks it out quick. Might have go airplane mode.,3,,
355,Racing to ballroom D to see @mention Marissa Mayer. #sxsw #sxswi,2,,
356,My iPhone battery at 100%. #winning at #SXSW,1,,
357,My iPhone battery can't keep up with my tweets! Thanks Apple.  #SXSW  #precommerce,3,,
358,will this be another google wave? RT @mention We interrupt your regularly scheduled #sxsw geek programming w/big #google news <URL>,2,,
359,this will be fun to watch. #ipadmadness RT @mention Apple Opening Pop-Up Store In Austin For SXSW <URL> #sxsw,1,,
360,This will be out of control: #Apple set to open popup shop in core of #SXSW action <URL> via @mention  cc @mention,1,,
361,Yeah I'll be there for sure! --&gt;RT @mention @mention @mention check this: <URL> #SXSW #google,2,,
362,Celebrate Beauty of the Web @mention the MSFT #IE9 launch &amp; play our new #html5 game to win an iPad2 <URL> #sxsw,1,,
363,"Texas has been amazing I've met so many influential people that work at twitter, foursquare, Microsoft and even Apple.  #SXSW #Winning",2,,
364,"I woke up before my iPhone finished recharging. That means I got enough sleep last night, right? #sxsw",2,,
365,The quiet before the storm at #SXSW - Looking forward to seeing Google's Marissa Mayer,2,,
366,"Companies believing in #NFC Google with the Nexus S, Nokia but also carriers, Verifone, and even Apple it seems #sxsw #sxswnfc",2,,
367,â€œ@mention Best thing I've heard this weekend at #SXSW &quot;I gave my iPad 2 money to #Japan relief. I don't need an iPad 2.&quot;  @mention,3,,
368,Hope it's better than wave RT @mention Buzz is: Google's previewing a social networking platform at #SXSW: <URL>,2,,
369,IPad 2 is better..they have had time to improve #sxsw,1,,
370,"Cus!
It's between pacman google, singularity or #sxsw noobs meetup",2,,
371,<URL> Go beyond Earth Hour this year by sharing positive actions with the world. Download the #EarthHour 60+ iPhone app. #SXSW,1,,
372,So far my biggest #SXSW mistake is not bringing my iPhone/iPad charger,2,,
373,Google vs Bing on #bettersearch. Bing has a shot at success w/ structured search.  Potentially higher margin CPA model vs #Google. #SXSW,3,,
374,Of course Bing results are good they are Google's:) #SEO #SXSW #qagb,1,,
375,â€œ@mention Black or white iPad?  #sxsw #iPad2â€ù that is the question....,2,,
376,"HootSuite blog â€“ Social Media Dashboard Â» HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry &amp; Android
<URL>",2,,
377,"HootSuite blog â€“ Social Media Dashboard Â» HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry &amp; Android <URL>",2,,
378,"Hoot! New Blog post: HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry &amp; Android <URL>",2,,
379,Is anyone bringing their iPad vs. their computer to #sxsw?,2,,
380,impulsive buy = all your friends at #SXSW -&gt; I now have one too. Selling my 1st gen 32gb 3g iPad now,1,,
381,â€œ@mention Buying 2 new iPad's with @mention #geekdate #apple #sxsw #ipad2â€ù :),1,,
382,Someone's buying herself a present ;-) RT @mention Apple Is Opening A Pop-Up Store In Austin For #SXSW <URL>,1,,
383,Nice find by RSQ's @mention <URL> #sxsw #iPad #app,1,,
384,"The South By Southwest Panels, Illustrated [PICS]: Sometimes the best... <URL> #News #Ogilvy #sxsw #trending #Cyber #iPhone",2,,
385,My Google calendar's Saturday night is a giant overlap of #sxsw parties.,2,,
386,&quot;You can Google Canadian Tuxedo and lose yourself for hours&quot; #sxsw,1,,
387,"If anyone can make it cooler, they can. RT @mention @mention to Launch &quot;Groupon/ Living Social-type&quot; Rewards #SXSW <URL>",2,,
388,"Exciting, canâ€™t wait! RT @mention Apple is opening up a temporary store in downtown Austin for #SXSW &amp; the iPad 2 launch <URL>",1,,
389,"Great for certain meetings. RT @mention Hello, Holler Gram, our new iPad app <URL> #hollergram #sxsw",1,,
390,Dont miss Charles Chen for Android/ChromeOS  Access at SXSW: @mention the Google booth in Exhibit Hall 3 @mention 1PM #sxsw,1,,
391,Reminder: Charles Chen will be talking about Android and ChromeOS access today @mention 1PM @mention the Google booth in Exhibit Hall 3. #sxsw,2,,
392,"Tomorrow, Charles Chen will be speaking about Android and ChromeOS access @mention the Google booth in Exhibit Hall 3 @mention 1PM #sxsw",2,,
393,"RE: group chat apps for #SXSW, now been told to d/l two more apps (not yet avail on Android). This point, I'll need phone JUST for apps.",2,,
394,"Remember, chime in with tweets about your #nasatweetup experience between 2:15pm - 3pm Central time for #sxsw session - <URL>",2,,
395,"The Daily Chord - Tuesday, March 8: 
Hackers discover Google's music serviceStory from Rollin... <URL> #sxsw #music #news",2,,
396,"The Daily Chord - Tuesday, March 8: 
Hackers discover Google's music serviceStory from Rolling Stone.


Mo... <URL> #SXSW",2,,
397,Google to Circle Austin? #sxsw <URL>,2,,
398,No Google Circles at #SxSW <URL> (ht @mention ) (maybe they're reconsidering the shape?),2,,
399,Is Google Circles just Buzz with the corners rounded off? Might we find out today? <URL> #sxsw #google,2,,
400,NO Google Circles! RT @mention We're not launching any products at #SXSW but we're doing plenty else.,2,,
401,"10 Austin Classics not to be missed at #SXSW. m4blog.com
Twitter for iPhone â€¢ 3/12/11 12:40 PM",2,,
402,"tools for collaboration across boundaries ~ google, webex, dropbox, whiteboarding, basecamp, join.me, ipad #sxsw #evolvingworkplace",2,,
403,Trying to collaborate on #sxsw events with a few friends. Google Calendar or Plancast?,2,,
404,"At #SXSW? come hear me speak in 40 mins. Designing iPad Interfaces - New Navigation Schemas in Ballrm A, 11:00am #UXDes @mention",2,,
